date,state,dem_chance
2020-06-02,New Hampshire,0.7440000000000001
2020-06-03,New Hampshire,0.74
2020-06-04,New Hampshire,0.736
2020-06-05,New Hampshire,0.736
2020-06-06,New Hampshire,0.736
2020-06-07,New Hampshire,0.755
2020-06-08,New Hampshire,0.758
2020-06-09,New Hampshire,0.777
2020-06-10,New Hampshire,0.7829999999999999
2020-06-11,New Hampshire,0.8009999999999999
2020-06-12,New Hampshire,0.802
2020-06-13,New Hampshire,0.7909999999999999
2020-06-14,New Hampshire,0.7959999999999999
2020-06-15,New Hampshire,0.805
2020-06-16,New Hampshire,0.81
2020-06-17,New Hampshire,0.8170000000000001
2020-06-18,New Hampshire,0.8009999999999999
2020-06-19,New Hampshire,0.794
2020-06-20,New Hampshire,0.8029999999999999
2020-06-21,New Hampshire,0.812
2020-06-22,New Hampshire,0.7979999999999999
2020-06-23,New Hampshire,0.7959999999999999
2020-06-24,New Hampshire,0.795
2020-06-25,New Hampshire,0.81
2020-06-26,New Hampshire,0.807
2020-06-27,New Hampshire,0.81
2020-06-28,New Hampshire,0.7959999999999999
2020-06-29,New Hampshire,0.7979999999999999
2020-06-30,New Hampshire,0.797
2020-07-01,New Hampshire,0.8079999999999999
2020-07-02,New Hampshire,0.7979999999999999
2020-07-03,New Hampshire,0.792
2020-07-04,New Hampshire,0.782
2020-07-05,New Hampshire,0.784
2020-07-06,New Hampshire,0.7809999999999999
2020-07-07,New Hampshire,0.7809999999999999
2020-07-08,New Hampshire,0.78
2020-07-09,New Hampshire,0.778
2020-07-10,New Hampshire,0.792
2020-07-11,New Hampshire,0.7959999999999999
2020-07-12,New Hampshire,0.7979999999999999
2020-07-13,New Hampshire,0.787
2020-07-14,New Hampshire,0.8240000000000001
2020-07-15,New Hampshire,0.8390000000000001
2020-07-16,New Hampshire,0.8370000000000001
2020-07-17,New Hampshire,0.838
2020-07-18,New Hampshire,0.8370000000000001
2020-07-19,New Hampshire,0.836
2020-07-20,New Hampshire,0.8340000000000001
2020-07-21,New Hampshire,0.8340000000000001
2020-07-22,New Hampshire,0.826
2020-07-23,New Hampshire,0.84
2020-07-24,New Hampshire,0.835
2020-07-25,New Hampshire,0.82
2020-07-26,New Hampshire,0.823
2020-07-27,New Hampshire,0.821
2020-07-28,New Hampshire,0.8270000000000001
2020-07-29,New Hampshire,0.83
2020-07-30,New Hampshire,0.8690000000000001
2020-07-31,New Hampshire,0.872
2020-08-01,New Hampshire,0.868
2020-08-02,New Hampshire,0.873
2020-08-03,New Hampshire,0.8690000000000001
2020-08-04,New Hampshire,0.863
2020-08-05,New Hampshire,0.87
2020-08-06,New Hampshire,0.8759999999999999
2020-08-07,New Hampshire,0.885
2020-08-08,New Hampshire,0.8809999999999999
2020-08-09,New Hampshire,0.879
2020-08-10,New Hampshire,0.873
2020-08-11,New Hampshire,0.867
2020-08-12,New Hampshire,0.872
2020-08-13,New Hampshire,0.87
2020-08-14,New Hampshire,0.8759999999999999
2020-08-15,New Hampshire,0.871
2020-08-16,New Hampshire,0.8690000000000001
2020-08-17,New Hampshire,0.866
2020-08-18,New Hampshire,0.8640000000000001
2020-08-19,New Hampshire,0.8690000000000001
2020-08-20,New Hampshire,0.855
2020-08-21,New Hampshire,0.865
2020-08-22,New Hampshire,0.865
2020-08-23,New Hampshire,0.867
2020-08-24,New Hampshire,0.885
2020-08-25,New Hampshire,0.879
2020-08-26,New Hampshire,0.892
2020-08-27,New Hampshire,0.868
2020-08-28,New Hampshire,0.865
2020-08-29,New Hampshire,0.851
2020-08-30,New Hampshire,0.851
2020-08-31,New Hampshire,0.856
2020-09-01,New Hampshire,0.8370000000000001
2020-09-02,New Hampshire,0.853
2020-09-03,New Hampshire,0.8420000000000001
2020-09-04,New Hampshire,0.836
2020-09-05,New Hampshire,0.84
2020-09-06,New Hampshire,0.846
2020-09-07,New Hampshire,0.852
2020-09-08,New Hampshire,0.851
2020-09-09,New Hampshire,0.8590000000000001
2020-09-10,New Hampshire,0.861
2020-09-11,New Hampshire,0.862
2020-09-12,New Hampshire,0.826
2020-09-13,New Hampshire,0.83
2020-09-14,New Hampshire,0.835
2020-09-15,New Hampshire,0.8370000000000001
2020-09-16,New Hampshire,0.873
2020-09-17,New Hampshire,0.871
2020-09-18,New Hampshire,0.878
2020-09-19,New Hampshire,0.872
2020-09-20,New Hampshire,0.875
2020-09-21,New Hampshire,0.87
2020-09-22,New Hampshire,0.8490000000000001
2020-09-23,New Hampshire,0.862
2020-09-24,New Hampshire,0.858
2020-09-25,New Hampshire,0.86
2020-09-26,New Hampshire,0.861
2020-09-27,New Hampshire,0.855
2020-09-28,New Hampshire,0.863
2020-09-29,New Hampshire,0.875
2020-09-30,New Hampshire,0.89
2020-10-01,New Hampshire,0.898
2020-10-02,New Hampshire,0.878
2020-10-03,New Hampshire,0.883
2020-10-04,New Hampshire,0.8959999999999999
2020-10-05,New Hampshire,0.899
2020-10-06,New Hampshire,0.905
2020-10-07,New Hampshire,0.91
2020-10-08,New Hampshire,0.915
2020-10-09,New Hampshire,0.927
2020-10-10,New Hampshire,0.926
2020-10-11,New Hampshire,0.923
2020-10-12,New Hampshire,0.921
2020-10-13,New Hampshire,0.937
2020-10-14,New Hampshire,0.938
2020-10-15,New Hampshire,0.938
2020-10-16,New Hampshire,0.937
2020-10-17,New Hampshire,0.936
2020-10-18,New Hampshire,0.933
2020-10-19,New Hampshire,0.941
2020-10-20,New Hampshire,0.948
2020-10-21,New Hampshire,0.941
2020-10-22,New Hampshire,0.938
2020-10-23,New Hampshire,0.941
2020-10-24,New Hampshire,0.941
2020-10-25,New Hampshire,0.959
2020-10-26,New Hampshire,0.967
2020-10-27,New Hampshire,0.977
2020-10-28,New Hampshire,0.98
2020-10-29,New Hampshire,0.975
2020-10-30,New Hampshire,0.977
2020-10-31,New Hampshire,0.977
2020-11-01,New Hampshire,0.973
2020-11-02,New Hampshire,0.979
2020-11-03,New Hampshire,0.986
2020-03-01,New Jersey,0.938
2020-03-02,New Jersey,0.951
2020-03-03,New Jersey,0.948
2020-03-04,New Jersey,0.95
2020-03-05,New Jersey,0.95
2020-03-06,New Jersey,0.954
2020-03-07,New Jersey,0.953
2020-03-08,New Jersey,0.937
2020-03-09,New Jersey,0.939
2020-03-10,New Jersey,0.937
2020-03-11,New Jersey,0.934
2020-03-12,New Jersey,0.931
2020-03-13,New Jersey,0.935
2020-03-14,New Jersey,0.937
2020-03-15,New Jersey,0.938
2020-03-16,New Jersey,0.935
2020-03-17,New Jersey,0.939
2020-03-18,New Jersey,0.944
2020-03-19,New Jersey,0.943
2020-03-20,New Jersey,0.941
2020-03-21,New Jersey,0.939
2020-03-22,New Jersey,0.939
2020-03-23,New Jersey,0.94
2020-03-24,New Jersey,0.938
2020-03-25,New Jersey,0.933
2020-03-26,New Jersey,0.937
2020-03-27,New Jersey,0.936
2020-03-28,New Jersey,0.938
2020-03-29,New Jersey,0.938
2020-03-30,New Jersey,0.945
2020-03-31,New Jersey,0.947
2020-04-01,New Jersey,0.955
2020-04-02,New Jersey,0.959
2020-04-03,New Jersey,0.962
2020-04-04,New Jersey,0.962
2020-04-05,New Jersey,0.964
2020-04-06,New Jersey,0.965
2020-04-07,New Jersey,0.969
2020-04-08,New Jersey,0.967
2020-04-09,New Jersey,0.966
2020-04-10,New Jersey,0.965
2020-04-11,New Jersey,0.964
2020-04-12,New Jersey,0.966
2020-04-13,New Jersey,0.968
2020-04-14,New Jersey,0.968
2020-04-15,New Jersey,0.97
2020-04-16,New Jersey,0.975
2020-04-17,New Jersey,0.978
2020-04-18,New Jersey,0.976
2020-04-19,New Jersey,0.975
2020-04-20,New Jersey,0.976
2020-04-21,New Jersey,0.977
2020-04-22,New Jersey,0.978
2020-04-23,New Jersey,0.972
2020-04-24,New Jersey,0.972
2020-04-25,New Jersey,0.974
2020-04-26,New Jersey,0.975
2020-04-27,New Jersey,0.978
2020-04-28,New Jersey,0.978
2020-04-29,New Jersey,0.978
2020-04-30,New Jersey,0.98
2020-05-01,New Jersey,0.977
2020-05-02,New Jersey,0.983
2020-05-03,New Jersey,0.987
2020-05-04,New Jersey,0.988
2020-05-05,New Jersey,0.986
2020-05-06,New Jersey,0.984
2020-05-07,New Jersey,0.985
2020-05-08,New Jersey,0.986
2020-05-09,New Jersey,0.986
2020-05-10,New Jersey,0.987
2020-05-11,New Jersey,0.987
2020-05-12,New Jersey,0.988
2020-05-13,New Jersey,0.986
2020-05-14,New Jersey,0.987
2020-05-15,New Jersey,0.99
2020-05-16,New Jersey,0.991
2020-05-17,New Jersey,0.993
2020-05-18,New Jersey,0.991
2020-05-19,New Jersey,0.991
2020-05-20,New Jersey,0.991
2020-05-21,New Jersey,0.992
2020-05-22,New Jersey,0.991
2020-05-23,New Jersey,0.99
2020-05-24,New Jersey,0.991
2020-05-25,New Jersey,0.991
2020-05-26,New Jersey,0.992
2020-05-27,New Jersey,0.991
2020-05-28,New Jersey,0.992
2020-05-29,New Jersey,0.992
2020-05-30,New Jersey,0.991
2020-05-31,New Jersey,0.992
2020-06-01,New Jersey,0.992
2020-06-02,New Jersey,0.993
2020-06-03,New Jersey,0.993
2020-06-04,New Jersey,0.994
2020-06-05,New Jersey,0.993
2020-06-06,New Jersey,0.993
2020-06-07,New Jersey,0.994
2020-06-08,New Jersey,0.995
2020-06-09,New Jersey,0.995
2020-06-10,New Jersey,0.994
2020-06-11,New Jersey,0.996
2020-06-12,New Jersey,0.997
2020-06-13,New Jersey,0.996
2020-06-14,New Jersey,0.996
2020-06-15,New Jersey,0.996
2020-06-16,New Jersey,0.997
2020-06-17,New Jersey,0.997
2020-06-18,New Jersey,0.997
2020-06-19,New Jersey,0.998
2020-06-20,New Jersey,0.998
2020-06-21,New Jersey,0.998
2020-06-22,New Jersey,0.998
2020-06-23,New Jersey,0.997
2020-06-24,New Jersey,0.998
2020-06-25,New Jersey,0.998
2020-06-26,New Jersey,0.997
2020-06-27,New Jersey,0.998
2020-06-28,New Jersey,0.997
2020-06-29,New Jersey,0.998
2020-06-30,New Jersey,0.997
2020-07-01,New Jersey,0.998
2020-07-02,New Jersey,0.997
2020-07-03,New Jersey,0.997
2020-07-04,New Jersey,0.997
2020-07-05,New Jersey,0.997
2020-07-06,New Jersey,0.997
2020-07-07,New Jersey,0.996
2020-07-08,New Jersey,0.997
2020-07-09,New Jersey,0.997
2020-07-10,New Jersey,0.998
2020-07-11,New Jersey,0.998
2020-07-12,New Jersey,0.997
2020-07-13,New Jersey,0.997
2020-07-14,New Jersey,0.998
2020-07-15,New Jersey,0.998
2020-07-16,New Jersey,0.998
2020-07-17,New Jersey,0.998
2020-07-18,New Jersey,0.998
2020-07-19,New Jersey,0.998
2020-07-20,New Jersey,0.998
2020-07-21,New Jersey,0.998
2020-07-22,New Jersey,0.998
2020-07-23,New Jersey,0.999
2020-07-24,New Jersey,0.998
2020-07-25,New Jersey,0.998
2020-07-26,New Jersey,0.998
2020-07-27,New Jersey,0.998
2020-07-28,New Jersey,0.998
2020-07-29,New Jersey,0.999
2020-07-30,New Jersey,0.999
2020-07-31,New Jersey,0.999
2020-08-01,New Jersey,0.999
2020-08-02,New Jersey,0.999
2020-08-03,New Jersey,0.999
2020-08-04,New Jersey,0.999
2020-08-05,New Jersey,0.999
2020-08-06,New Jersey,0.999
2020-08-07,New Jersey,0.999
2020-08-08,New Jersey,0.999
2020-08-09,New Jersey,0.999
2020-08-10,New Jersey,0.999
2020-08-11,New Jersey,0.999
2020-08-12,New Jersey,0.999
2020-08-13,New Jersey,0.999
2020-08-14,New Jersey,0.999
2020-08-15,New Jersey,0.999
2020-08-16,New Jersey,0.999
2020-08-17,New Jersey,0.999
2020-08-18,New Jersey,0.999
2020-08-19,New Jersey,0.999
2020-08-20,New Jersey,0.999
2020-08-21,New Jersey,0.999
2020-08-22,New Jersey,0.999
2020-08-23,New Jersey,1.0
2020-08-24,New Jersey,1.0
2020-08-25,New Jersey,0.999
2020-08-26,New Jersey,1.0
2020-08-27,New Jersey,0.999
2020-08-28,New Jersey,1.0
2020-08-29,New Jersey,1.0
2020-08-30,New Jersey,1.0
2020-08-31,New Jersey,0.999
2020-09-01,New Jersey,0.999
2020-09-02,New Jersey,0.999
2020-09-03,New Jersey,0.999
2020-09-04,New Jersey,0.999
2020-09-05,New Jersey,0.999
2020-09-06,New Jersey,1.0
2020-09-07,New Jersey,0.999
2020-09-08,New Jersey,0.999
2020-09-09,New Jersey,0.999
2020-09-10,New Jersey,0.999
2020-09-11,New Jersey,0.999
2020-09-12,New Jersey,0.999
2020-09-13,New Jersey,0.999
2020-09-14,New Jersey,0.999
2020-09-15,New Jersey,0.999
2020-09-16,New Jersey,0.999
2020-09-17,New Jersey,0.999
2020-09-18,New Jersey,1.0
2020-09-19,New Jersey,0.999
2020-09-20,New Jersey,0.999
2020-09-21,New Jersey,1.0
2020-09-22,New Jersey,0.999
2020-09-23,New Jersey,0.999
2020-09-24,New Jersey,0.999
2020-09-25,New Jersey,1.0
2020-09-26,New Jersey,1.0
2020-09-27,New Jersey,1.0
2020-09-28,New Jersey,0.999
2020-09-29,New Jersey,1.0
2020-09-30,New Jersey,1.0
2020-10-01,New Jersey,1.0
2020-10-02,New Jersey,1.0
2020-10-03,New Jersey,1.0
2020-10-04,New Jersey,1.0
2020-10-05,New Jersey,1.0
2020-10-06,New Jersey,1.0
2020-10-07,New Jersey,1.0
2020-10-08,New Jersey,1.0
2020-10-09,New Jersey,1.0
2020-10-10,New Jersey,1.0
2020-10-11,New Jersey,1.0
2020-10-12,New Jersey,1.0
2020-10-13,New Jersey,1.0
2020-10-14,New Jersey,1.0
2020-10-15,New Jersey,1.0
2020-10-16,New Jersey,1.0
2020-10-17,New Jersey,1.0
2020-10-18,New Jersey,1.0
2020-10-19,New Jersey,1.0
2020-10-20,New Jersey,1.0
2020-10-21,New Jersey,1.0
2020-10-22,New Jersey,1.0
2020-10-23,New Jersey,1.0
2020-10-24,New Jersey,1.0
2020-10-25,New Jersey,1.0
2020-10-26,New Jersey,1.0
2020-10-27,New Jersey,1.0
2020-10-28,New Jersey,1.0
2020-10-29,New Jersey,1.0
2020-10-30,New Jersey,1.0
2020-10-31,New Jersey,1.0
2020-11-01,New Jersey,1.0
2020-11-02,New Jersey,1.0
2020-11-03,New Jersey,1.0
2020-03-01,New Mexico,0.775
2020-03-02,New Mexico,0.805
2020-03-03,New Mexico,0.8109999999999999
2020-03-04,New Mexico,0.807
2020-03-05,New Mexico,0.8170000000000001
2020-03-06,New Mexico,0.8109999999999999
2020-03-07,New Mexico,0.816
2020-03-08,New Mexico,0.773
2020-03-09,New Mexico,0.805
2020-03-10,New Mexico,0.805
2020-03-11,New Mexico,0.794
2020-03-12,New Mexico,0.779
2020-03-13,New Mexico,0.8059999999999999
2020-03-14,New Mexico,0.8059999999999999
2020-03-15,New Mexico,0.81
2020-03-16,New Mexico,0.8
2020-03-17,New Mexico,0.8059999999999999
2020-03-18,New Mexico,0.8059999999999999
2020-03-19,New Mexico,0.807
2020-03-20,New Mexico,0.802
2020-03-21,New Mexico,0.807
2020-03-22,New Mexico,0.804
2020-03-23,New Mexico,0.802
2020-03-24,New Mexico,0.8
2020-03-25,New Mexico,0.7959999999999999
2020-03-26,New Mexico,0.7979999999999999
2020-03-27,New Mexico,0.81
2020-03-28,New Mexico,0.8079999999999999
2020-03-29,New Mexico,0.81
2020-03-30,New Mexico,0.807
2020-03-31,New Mexico,0.809
2020-04-01,New Mexico,0.8440000000000001
2020-04-02,New Mexico,0.853
2020-04-03,New Mexico,0.865
2020-04-04,New Mexico,0.866
2020-04-05,New Mexico,0.867
2020-04-06,New Mexico,0.8740000000000001
2020-04-07,New Mexico,0.878
2020-04-08,New Mexico,0.872
2020-04-09,New Mexico,0.8740000000000001
2020-04-10,New Mexico,0.8740000000000001
2020-04-11,New Mexico,0.873
2020-04-12,New Mexico,0.8740000000000001
2020-04-13,New Mexico,0.872
2020-04-14,New Mexico,0.879
2020-04-15,New Mexico,0.882
2020-04-16,New Mexico,0.893
2020-04-17,New Mexico,0.899
2020-04-18,New Mexico,0.895
2020-04-19,New Mexico,0.897
2020-04-20,New Mexico,0.8959999999999999
2020-04-21,New Mexico,0.8959999999999999
2020-04-22,New Mexico,0.895
2020-04-23,New Mexico,0.885
2020-04-24,New Mexico,0.89
2020-04-25,New Mexico,0.8909999999999999
2020-04-26,New Mexico,0.8909999999999999
2020-04-27,New Mexico,0.884
2020-04-28,New Mexico,0.883
2020-04-29,New Mexico,0.889
2020-04-30,New Mexico,0.885
2020-05-01,New Mexico,0.8809999999999999
2020-05-02,New Mexico,0.904
2020-05-03,New Mexico,0.915
2020-05-04,New Mexico,0.926
2020-05-05,New Mexico,0.923
2020-05-06,New Mexico,0.915
2020-05-07,New Mexico,0.91
2020-05-08,New Mexico,0.913
2020-05-09,New Mexico,0.91
2020-05-10,New Mexico,0.913
2020-05-11,New Mexico,0.917
2020-05-12,New Mexico,0.917
2020-05-13,New Mexico,0.916
2020-05-14,New Mexico,0.915
2020-05-15,New Mexico,0.919
2020-05-16,New Mexico,0.921
2020-05-17,New Mexico,0.923
2020-05-18,New Mexico,0.925
2020-05-19,New Mexico,0.926
2020-05-20,New Mexico,0.923
2020-05-21,New Mexico,0.928
2020-05-22,New Mexico,0.926
2020-05-23,New Mexico,0.926
2020-05-24,New Mexico,0.925
2020-05-25,New Mexico,0.929
2020-05-26,New Mexico,0.927
2020-05-27,New Mexico,0.924
2020-05-28,New Mexico,0.927
2020-05-29,New Mexico,0.925
2020-05-30,New Mexico,0.925
2020-05-31,New Mexico,0.925
2020-06-01,New Mexico,0.936
2020-06-02,New Mexico,0.936
2020-06-03,New Mexico,0.94
2020-06-04,New Mexico,0.936
2020-06-05,New Mexico,0.939
2020-06-06,New Mexico,0.938
2020-06-07,New Mexico,0.941
2020-06-08,New Mexico,0.944
2020-06-09,New Mexico,0.945
2020-06-10,New Mexico,0.946
2020-06-11,New Mexico,0.951
2020-06-12,New Mexico,0.951
2020-06-13,New Mexico,0.95
2020-06-14,New Mexico,0.954
2020-06-15,New Mexico,0.954
2020-06-16,New Mexico,0.964
2020-06-17,New Mexico,0.964
2020-06-18,New Mexico,0.965
2020-06-19,New Mexico,0.965
2020-06-20,New Mexico,0.968
2020-06-21,New Mexico,0.966
2020-06-22,New Mexico,0.966
2020-06-23,New Mexico,0.966
2020-06-24,New Mexico,0.97
2020-06-25,New Mexico,0.966
2020-06-26,New Mexico,0.968
2020-06-27,New Mexico,0.968
2020-06-28,New Mexico,0.968
2020-06-29,New Mexico,0.968
2020-06-30,New Mexico,0.969
2020-07-01,New Mexico,0.971
2020-07-02,New Mexico,0.97
2020-07-03,New Mexico,0.968
2020-07-04,New Mexico,0.967
2020-07-05,New Mexico,0.966
2020-07-06,New Mexico,0.968
2020-07-07,New Mexico,0.966
2020-07-08,New Mexico,0.968
2020-07-09,New Mexico,0.965
2020-07-10,New Mexico,0.97
2020-07-11,New Mexico,0.971
2020-07-12,New Mexico,0.974
2020-07-13,New Mexico,0.971
2020-07-14,New Mexico,0.973
2020-07-15,New Mexico,0.977
2020-07-16,New Mexico,0.976
2020-07-17,New Mexico,0.977
2020-07-18,New Mexico,0.977
2020-07-19,New Mexico,0.977
2020-07-20,New Mexico,0.975
2020-07-21,New Mexico,0.975
2020-07-22,New Mexico,0.975
2020-07-23,New Mexico,0.975
2020-07-24,New Mexico,0.976
2020-07-25,New Mexico,0.975
2020-07-26,New Mexico,0.975
2020-07-27,New Mexico,0.976
2020-07-28,New Mexico,0.979
2020-07-29,New Mexico,0.98
2020-07-30,New Mexico,0.979
2020-07-31,New Mexico,0.982
2020-08-01,New Mexico,0.98
2020-08-02,New Mexico,0.981
2020-08-03,New Mexico,0.98
2020-08-04,New Mexico,0.984
2020-08-05,New Mexico,0.98
2020-08-06,New Mexico,0.979
2020-08-07,New Mexico,0.978
2020-08-08,New Mexico,0.98
2020-08-09,New Mexico,0.98
2020-08-10,New Mexico,0.976
2020-08-11,New Mexico,0.977
2020-08-12,New Mexico,0.979
2020-08-13,New Mexico,0.975
2020-08-14,New Mexico,0.981
2020-08-15,New Mexico,0.981
2020-08-16,New Mexico,0.98
2020-08-17,New Mexico,0.977
2020-08-18,New Mexico,0.977
2020-08-19,New Mexico,0.978
2020-08-20,New Mexico,0.98
2020-08-21,New Mexico,0.982
2020-08-22,New Mexico,0.983
2020-08-23,New Mexico,0.984
2020-08-24,New Mexico,0.985
2020-08-25,New Mexico,0.984
2020-08-26,New Mexico,0.99
2020-08-27,New Mexico,0.984
2020-08-28,New Mexico,0.985
2020-08-29,New Mexico,0.983
2020-08-30,New Mexico,0.982
2020-08-31,New Mexico,0.982
2020-09-01,New Mexico,0.983
2020-09-02,New Mexico,0.986
2020-09-03,New Mexico,0.987
2020-09-04,New Mexico,0.985
2020-09-05,New Mexico,0.985
2020-09-06,New Mexico,0.989
2020-09-07,New Mexico,0.986
2020-09-08,New Mexico,0.985
2020-09-09,New Mexico,0.988
2020-09-10,New Mexico,0.985
2020-09-11,New Mexico,0.986
2020-09-12,New Mexico,0.987
2020-09-13,New Mexico,0.986
2020-09-14,New Mexico,0.988
2020-09-15,New Mexico,0.987
2020-09-16,New Mexico,0.987
2020-09-17,New Mexico,0.987
2020-09-18,New Mexico,0.988
2020-09-19,New Mexico,0.987
2020-09-20,New Mexico,0.987
2020-09-21,New Mexico,0.986
2020-09-22,New Mexico,0.988
2020-09-23,New Mexico,0.986
2020-09-24,New Mexico,0.984
2020-09-25,New Mexico,0.986
2020-09-26,New Mexico,0.987
2020-09-27,New Mexico,0.987
2020-09-28,New Mexico,0.988
2020-09-29,New Mexico,0.988
2020-09-30,New Mexico,0.987
2020-10-01,New Mexico,0.988
2020-10-02,New Mexico,0.989
2020-10-03,New Mexico,0.989
2020-10-04,New Mexico,0.989
2020-10-05,New Mexico,0.99
2020-10-06,New Mexico,0.994
2020-10-07,New Mexico,0.994
2020-10-08,New Mexico,0.996
2020-10-09,New Mexico,0.994
2020-10-10,New Mexico,0.995
2020-10-11,New Mexico,0.996
2020-10-12,New Mexico,0.995
2020-10-13,New Mexico,0.995
2020-10-14,New Mexico,0.996
2020-10-15,New Mexico,0.996
2020-10-16,New Mexico,0.997
2020-10-17,New Mexico,0.997
2020-10-18,New Mexico,0.997
2020-10-19,New Mexico,0.997
2020-10-20,New Mexico,0.998
2020-10-21,New Mexico,0.997
2020-10-22,New Mexico,0.996
2020-10-23,New Mexico,0.996
2020-10-24,New Mexico,0.996
2020-10-25,New Mexico,0.996
2020-10-26,New Mexico,0.997
2020-10-27,New Mexico,0.997
2020-10-28,New Mexico,0.997
2020-10-29,New Mexico,0.997
2020-10-30,New Mexico,0.997
2020-10-31,New Mexico,0.996
2020-11-01,New Mexico,0.996
2020-11-02,New Mexico,0.997
2020-11-03,New Mexico,0.998
2020-03-01,New York,0.988
2020-03-02,New York,0.99
2020-03-03,New York,0.989
2020-03-04,New York,0.989
2020-03-05,New York,0.99
2020-03-06,New York,0.991
2020-03-07,New York,0.992
2020-03-08,New York,0.985
2020-03-09,New York,0.986
2020-03-10,New York,0.986
2020-03-11,New York,0.985
2020-03-12,New York,0.983
2020-03-13,New York,0.986
2020-03-14,New York,0.985
2020-03-15,New York,0.986
2020-03-16,New York,0.986
2020-03-17,New York,0.988
2020-03-18,New York,0.987
2020-03-19,New York,0.987
2020-03-20,New York,0.988
2020-03-21,New York,0.987
2020-03-22,New York,0.987
2020-03-23,New York,0.987
2020-03-24,New York,0.986
2020-03-25,New York,0.986
2020-03-26,New York,0.986
2020-03-27,New York,0.988
2020-03-28,New York,0.987
2020-03-29,New York,0.986
2020-03-30,New York,0.991
2020-03-31,New York,0.992
2020-04-01,New York,0.993
2020-04-02,New York,0.995
2020-04-03,New York,0.995
2020-04-04,New York,0.995
2020-04-05,New York,0.995
2020-04-06,New York,0.995
2020-04-07,New York,0.996
2020-04-08,New York,0.996
2020-04-09,New York,0.996
2020-04-10,New York,0.995
2020-04-11,New York,0.996
2020-04-12,New York,0.996
2020-04-13,New York,0.996
2020-04-14,New York,0.996
2020-04-15,New York,0.997
2020-04-16,New York,0.997
2020-04-17,New York,0.998
2020-04-18,New York,0.998
2020-04-19,New York,0.998
2020-04-20,New York,0.998
2020-04-21,New York,0.998
2020-04-22,New York,0.998
2020-04-23,New York,0.998
2020-04-24,New York,0.998
2020-04-25,New York,0.998
2020-04-26,New York,0.998
2020-04-27,New York,0.999
2020-04-28,New York,0.999
2020-04-29,New York,0.999
2020-04-30,New York,0.999
2020-05-01,New York,0.999
2020-05-02,New York,1.0
2020-05-03,New York,1.0
2020-05-04,New York,1.0
2020-05-05,New York,0.999
2020-05-06,New York,1.0
2020-05-07,New York,0.999
2020-05-08,New York,0.999
2020-05-09,New York,0.999
2020-05-10,New York,0.999
2020-05-11,New York,1.0
2020-05-12,New York,1.0
2020-05-13,New York,1.0
2020-05-14,New York,0.999
2020-05-15,New York,1.0
2020-05-16,New York,1.0
2020-05-17,New York,1.0
2020-05-18,New York,1.0
2020-05-19,New York,1.0
2020-05-20,New York,1.0
2020-05-21,New York,1.0
2020-05-22,New York,1.0
2020-05-23,New York,1.0
2020-05-24,New York,1.0
2020-05-25,New York,1.0
2020-05-26,New York,1.0
2020-05-27,New York,1.0
2020-05-28,New York,1.0
2020-05-29,New York,1.0
2020-05-30,New York,1.0
2020-05-31,New York,1.0
2020-06-01,New York,1.0
2020-06-02,New York,1.0
2020-06-03,New York,1.0
2020-06-04,New York,1.0
2020-06-05,New York,1.0
2020-06-06,New York,1.0
2020-06-07,New York,1.0
2020-06-08,New York,1.0
2020-06-09,New York,1.0
2020-06-10,New York,1.0
2020-06-11,New York,1.0
2020-06-12,New York,1.0
2020-06-13,New York,1.0
2020-06-14,New York,1.0
2020-06-15,New York,1.0
2020-06-16,New York,1.0
2020-06-17,New York,1.0
2020-06-18,New York,1.0
2020-06-19,New York,1.0
2020-06-20,New York,1.0
2020-06-21,New York,1.0
2020-06-22,New York,1.0
2020-06-23,New York,1.0
2020-06-24,New York,1.0
2020-06-25,New York,1.0
2020-06-26,New York,1.0
2020-06-27,New York,1.0
2020-06-28,New York,1.0
2020-06-29,New York,1.0
